Date	Time	X	Y	Z	r_KA	?????????? ?? ????	Vx	Vy	Vz	V_KA	??????? ?????
2021-Feb-25 09:47:57.593	2.1054e+06	-9677.01	6282.17	1010.3	11581.5	11581.5	-0.300417	-0.502292	-0.232394	0.629726	Moon
2021-Feb-25 09:57:57.593	2.106e+06	-9851.74	5977.29	870.331	11556	11556	-0.281916	-0.513873	-0.234135	0.631159	Moon
2021-Feb-25 10:07:57.593	2.1066e+06	-10015.2	5665.62	729.392	11529.8	11529.8	-0.262964	-0.524943	-0.235619	0.632639	Moon
2021-Feb-25 10:17:57.593	2.1072e+06	-10167.2	5347.47	587.641	11502.7	11502.7	-0.243575	-0.535485	-0.236841	0.634166	Moon
2021-Feb-25 10:27:57.593	2.1078e+06	-10307.4	5023.15	445.236	11474.9	11474.9	-0.22376	-0.545479	-0.237798	0.635739	Moon
2021-Feb-25 10:37:57.593	2.1084e+06	-10435.6	4693	302.338	11446.3	11446.3	-0.203535	-0.554908	-0.238483	0.637357	Moon
2021-Feb-25 10:47:57.593	2.109e+06	-10551.6	4357.38	159.112	11417	11417	-0.182913	-0.563754	-0.238892	0.639019	Moon
2021-Feb-25 10:57:57.593	2.1096e+06	-10655.1	4016.62	15.7243	11387	11387	-0.16191	-0.571999	-0.23902	0.640725	Moon
2021-Feb-25 11:07:57.593	2.1102e+06	-10745.8	3671.1	-127.655	11356.3	11356.3	-0.140542	-0.579625	-0.238863	0.642474	Moon
2021-Feb-25 11:17:57.593	2.1108e+06	-10823.6	3321.2	-270.854	11325	11325	-0.118825	-0.586613	-0.238417	0.644264	Moon
2021-Feb-25 11:27:57.593	2.1114e+06	-10888.3	2967.3	-413.696	11293	11293	-0.0967789	-0.592944	-0.237677	0.646095	Moon
2021-Feb-25 11:37:57.593	2.112e+06	-10939.7	2609.8	-556.006	11260.4	11260.4	-0.0744211	-0.598602	-0.236638	0.647966	Moon
2021-Feb-25 11:47:57.593	2.1126e+06	-10977.6	2249.11	-697.602	11227.3	11227.3	-0.0517721	-0.603567	-0.235298	0.649876	Moon
2021-Feb-25 11:57:57.593	2.1132e+06	-11001.8	1885.66	-838.302	11193.6	11193.6	-0.0288528	-0.607822	-0.233652	0.651823	Moon
2021-Feb-25 12:07:57.593	2.1138e+06	-11012.2	1519.87	-977.922	11159.5	11159.5	-0.0056853	-0.611348	-0.231696	0.653806	Moon
2021-Feb-25 12:17:57.593	2.1144e+06	-11008.6	1152.19	-1116.27	11124.8	11124.8	0.0177071	-0.614128	-0.229428	0.655823	Moon
2021-Feb-25 12:27:57.593	2.115e+06	-10990.9	783.071	-1253.17	11089.8	11089.8	0.0413002	-0.616146	-0.226843	0.657875	Moon
2021-Feb-25 12:37:57.593	2.1156e+06	-10959	412.973	-1388.42	11054.3	11054.3	0.0650682	-0.617382	-0.223941	0.659958	Moon
2021-Feb-25 12:47:57.593	2.1162e+06	-10912.8	42.3712	-1521.84	11018.4	11018.4	0.0889844	-0.617822	-0.220717	0.662071	Moon
2021-Feb-25 12:57:57.593	2.1168e+06	-10852.2	-328.251	-1653.22	10982.3	10982.3	0.113021	-0.617448	-0.217169	0.664213	Moon
2021-Feb-25 13:07:57.593	2.1174e+06	-10777.1	-698.401	-1782.37	10945.8	10945.8	0.137148	-0.616246	-0.213297	0.666381	Moon
2021-Feb-25 13:17:57.593	2.118e+06	-10687.6	-1067.58	-1909.11	10909.1	10909.1	0.161335	-0.614199	-0.209099	0.668575	Moon
2021-Feb-25 13:27:57.593	2.1186e+06	-10583.5	-1435.27	-2033.23	10872.2	10872.2	0.185551	-0.611294	-0.204574	0.670791	Moon
2021-Feb-25 13:37:57.593	2.1192e+06	-10464.9	-1800.96	-2154.53	10835.1	10835.1	0.209761	-0.607517	-0.199721	0.673027	Moon
2021-Feb-25 13:47:57.593	2.1198e+06	-10331.8	-2164.11	-2272.83	10797.9	10797.9	0.233932	-0.602856	-0.19454	0.675282	Moon
2021-Feb-25 13:57:57.593	2.1204e+06	-10184.2	-2524.2	-2387.92	10760.7	10760.7	0.258026	-0.597299	-0.189034	0.677552	Moon
2021-Feb-25 14:07:57.593	2.121e+06	-10022.2	-2880.69	-2499.6	10723.4	10723.4	0.282008	-0.590835	-0.183202	0.679836	Moon
2021-Feb-25 14:17:57.593	2.1216e+06	-9845.83	-3233.02	-2607.69	10686.1	10686.1	0.305838	-0.583455	-0.177047	0.68213	Moon
2021-Feb-25 14:27:57.593	2.1222e+06	-9655.22	-3580.65	-2711.99	10648.9	10648.9	0.329475	-0.575151	-0.170571	0.684432	Moon
2021-Feb-25 14:37:57.593	2.1228e+06	-9450.5	-3923.02	-2812.31	10611.8	10611.8	0.35288	-0.565917	-0.163778	0.686739	Moon
2021-Feb-25 14:47:57.593	2.1234e+06	-9231.82	-4259.56	-2908.47	10574.9	10574.9	0.37601	-0.555748	-0.156672	0.689047	Moon
2021-Feb-25 14:57:57.593	2.124e+06	-8999.35	-4589.73	-3000.26	10538.3	10538.3	0.39882	-0.544641	-0.149258	0.691353	Moon
2021-Feb-25 15:07:57.593	2.1246e+06	-8753.31	-4912.95	-3087.51	10501.9	10501.9	0.421267	-0.532594	-0.141542	0.693654	Moon
2021-Feb-25 15:17:57.593	2.1252e+06	-8493.92	-5228.65	-3170.05	10465.9	10465.9	0.443304	-0.519609	-0.133531	0.695947	Moon
2021-Feb-25 15:27:57.593	2.1258e+06	-8221.44	-5536.29	-3247.69	10430.2	10430.2	0.464884	-0.505687	-0.125232	0.698226	Moon
2021-Feb-25 15:37:57.593	2.1264e+06	-7936.16	-5835.29	-3320.27	10395.1	10395.1	0.485962	-0.490835	-0.116654	0.70049	Moon
2021-Feb-25 15:47:57.593	2.127e+06	-7638.39	-6125.11	-3387.62	10360.4	10360.4	0.506487	-0.475059	-0.107806	0.702732	Moon
2021-Feb-25 15:57:57.593	2.1276e+06	-7328.49	-6405.18	-3449.59	10326.3	10326.3	0.526413	-0.45837	-0.0987001	0.704951	Moon
2021-Feb-25 16:07:57.593	2.1282e+06	-7006.83	-6674.97	-3506.02	10292.9	10292.9	0.545689	-0.440781	-0.0893469	0.70714	Moon
2021-Feb-25 16:17:57.593	2.1288e+06	-6673.8	-6933.94	-3556.76	10260.1	10260.1	0.564267	-0.422307	-0.0797594	0.709296	Moon
2021-Feb-25 16:27:57.593	2.1294e+06	-6329.86	-7181.56	-3601.68	10228.1	10228.1	0.582097	-0.402965	-0.0699514	0.711415	Moon
2021-Feb-25 16:37:57.593	2.13e+06	-5975.45	-7417.33	-3640.66	10196.9	10196.9	0.599131	-0.382779	-0.059938	0.713491	Moon
2021-Feb-25 16:47:57.593	2.1306e+06	-5611.07	-7640.73	-3673.57	10166.6	10166.6	0.615319	-0.361771	-0.0497351	0.715521	Moon
2021-Feb-25 16:57:57.593	2.1312e+06	-5237.24	-7851.3	-3700.31	10137.2	10137.2	0.630615	-0.33997	-0.0393599	0.717499	Moon
2021-Feb-25 17:07:57.593	2.1318e+06	-4854.52	-8048.55	-3720.77	10108.9	10108.9	0.644971	-0.317406	-0.0288304	0.71942	Moon
2021-Feb-25 17:17:57.593	2.1324e+06	-4463.47	-8232.04	-3734.88	10081.6	10081.6	0.658342	-0.294112	-0.0181658	0.721281	Moon
2021-Feb-25 17:27:57.593	2.133e+06	-4064.71	-8401.34	-3742.55	10055.4	10055.4	0.670682	-0.270127	-0.0073864	0.723075	Moon
