Date	Time	V_inf	B_ksi	B_etta
2021-Feb-03 04:47:57.593	186600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 04:57:57.593	187200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:07:57.593	187800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:17:57.593	188400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:27:57.593	189000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:37:57.593	189600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:47:57.593	190200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 05:57:57.593	190800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:07:57.593	191400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:17:57.593	192000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:27:57.593	192600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:37:57.593	193200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:47:57.593	193800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 06:57:57.593	194400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:07:57.593	195000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:17:57.593	195600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:27:57.593	196200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:37:57.593	196800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:47:57.593	197400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 07:57:57.593	198000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:07:57.593	198600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:17:57.593	199200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:27:57.593	199800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:37:57.593	200400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:47:57.593	201000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 08:57:57.593	201600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:07:57.593	202200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:17:57.593	202800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:27:57.593	203400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:37:57.593	204000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:47:57.593	204600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 09:57:57.593	205200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:07:57.593	205800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:17:57.593	206400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:27:57.593	207000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:37:57.593	207600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:47:57.593	208200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 10:57:57.593	208800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:07:57.593	209400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:17:57.593	210000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:27:57.593	210600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:37:57.593	211200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:47:57.593	211800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 11:57:57.593	212400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:07:57.593	213000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:17:57.593	213600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:27:57.593	214200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:37:57.593	214800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:47:57.593	215400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 12:57:57.593	216000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:07:57.593	216600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:17:57.593	217200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:27:57.593	217800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:37:57.593	218400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:47:57.593	219000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 13:57:57.593	219600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:07:57.593	220200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:17:57.593	220800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:27:57.593	221400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:37:57.593	222000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:47:57.593	222600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 14:57:57.593	223200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:07:57.593	223800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:17:57.593	224400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:27:57.593	225000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:37:57.593	225600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:47:57.593	226200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 15:57:57.593	226800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:07:57.593	227400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:17:57.593	228000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:27:57.593	228600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:37:57.593	229200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:47:57.593	229800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 16:57:57.593	230400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:07:57.593	231000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:17:57.593	231600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:27:57.593	232200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:37:57.593	232800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:47:57.593	233400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 17:57:57.593	234000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:07:57.593	234600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:17:57.593	235200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:27:57.593	235800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:37:57.593	236400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:47:57.593	237000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 18:57:57.593	237600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:07:57.593	238200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:17:57.593	238800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:27:57.593	239400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:37:57.593	240000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:47:57.593	240600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 19:57:57.593	241200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:07:57.593	241800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:17:57.593	242400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:27:57.593	243000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:37:57.593	243600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:47:57.593	244200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 20:57:57.593	244800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:07:57.593	245400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:17:57.593	246000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:27:57.593	246600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:37:57.593	247200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:47:57.593	247800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 21:57:57.593	248400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:07:57.593	249000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:17:57.593	249600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:27:57.593	250200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:37:57.593	250800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:47:57.593	251400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 22:57:57.593	252000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:07:57.593	252600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:17:57.593	253200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:27:57.593	253800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:37:57.593	254400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:47:57.593	255000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-03 23:57:57.593	255600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:07:57.593	256200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:17:57.593	256800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:27:57.593	257400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:37:57.593	258000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:47:57.593	258600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 00:57:57.593	259200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:07:57.593	259800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:17:57.593	260400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:27:57.593	261000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:37:57.593	261600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:47:57.593	262200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 01:57:57.593	262800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:07:57.593	263400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:17:57.593	264000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:27:57.593	264600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:37:57.593	265200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:47:57.593	265800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 02:57:57.593	266400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:07:57.593	267000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:17:57.593	267600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:27:57.593	268200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:37:57.593	268800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:47:57.593	269400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 03:57:57.593	270000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:07:57.593	270600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:17:57.593	271200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:27:57.593	271800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:37:57.593	272400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:47:57.593	273000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 04:57:57.593	273600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:07:57.593	274200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:17:57.593	274800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:27:57.593	275400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:37:57.593	276000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:47:57.593	276600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 05:57:57.593	277200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:07:57.593	277800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:17:57.593	278400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:27:57.593	279000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:37:57.593	279600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:47:57.593	280200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 06:57:57.593	280800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:07:57.593	281400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:17:57.593	282000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:27:57.593	282600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:37:57.593	283200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:47:57.593	283800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 07:57:57.593	284400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:07:57.593	285000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:17:57.593	285600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:27:57.593	286200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:37:57.593	286800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:47:57.593	287400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 08:57:57.593	288000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:07:57.593	288600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:17:57.593	289200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:27:57.593	289800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:37:57.593	290400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:47:57.593	291000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 09:57:57.593	291600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:07:57.593	292200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:17:57.593	292800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:27:57.593	293400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:37:57.593	294000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:47:57.593	294600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 10:57:57.593	295200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:07:57.593	295800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:17:57.593	296400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:27:57.593	297000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:37:57.593	297600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:47:57.593	298200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 11:57:57.593	298800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:07:57.593	299400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:17:57.593	300000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:27:57.593	300600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:37:57.593	301200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:47:57.593	301800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 12:57:57.593	302400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:07:57.593	303000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:17:57.593	303600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:27:57.593	304200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:37:57.593	304800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:47:57.593	305400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 13:57:57.593	306000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:07:57.593	306600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:17:57.593	307200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:27:57.593	307800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:37:57.593	308400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:47:57.593	309000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 14:57:57.593	309600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:07:57.593	310200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:17:57.593	310800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:27:57.593	311400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:37:57.593	312000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:47:57.593	312600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 15:57:57.593	313200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:07:57.593	313800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:17:57.593	314400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:27:57.593	315000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:37:57.593	315600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:47:57.593	316200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 16:57:57.593	316800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:07:57.593	317400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:17:57.593	318000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:27:57.593	318600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:37:57.593	319200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:47:57.593	319800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 17:57:57.593	320400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:07:57.593	321000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:17:57.593	321600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:27:57.593	322200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:37:57.593	322800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:47:57.593	323400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 18:57:57.593	324000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:07:57.593	324600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:17:57.593	325200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:27:57.593	325800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:37:57.593	326400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:47:57.593	327000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 19:57:57.593	327600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:07:57.593	328200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:17:57.593	328800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:27:57.593	329400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:37:57.593	330000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:47:57.593	330600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 20:57:57.593	331200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:07:57.593	331800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:17:57.593	332400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:27:57.593	333000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:37:57.593	333600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:47:57.593	334200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 21:57:57.593	334800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:07:57.593	335400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:17:57.593	336000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:27:57.593	336600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:37:57.593	337200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:47:57.593	337800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 22:57:57.593	338400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:07:57.593	339000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:17:57.593	339600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:27:57.593	340200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:37:57.593	340800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:47:57.593	341400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-04 23:57:57.593	342000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:07:57.593	342600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:17:57.593	343200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:27:57.593	343800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:37:57.593	344400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:47:57.593	345000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 00:57:57.593	345600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:07:57.593	346200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:17:57.593	346800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:27:57.593	347400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:37:57.593	348000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:47:57.593	348600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 01:57:57.593	349200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:07:57.593	349800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:17:57.593	350400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:27:57.593	351000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:37:57.593	351600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:47:57.593	352200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 02:57:57.593	352800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:07:57.593	353400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:17:57.593	354000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:27:57.593	354600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:37:57.593	355200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:47:57.593	355800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 03:57:57.593	356400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:07:57.593	357000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:17:57.593	357600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:27:57.593	358200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:37:57.593	358800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:47:57.593	359400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 04:57:57.593	360000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:07:57.593	360600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:17:57.593	361200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:27:57.593	361800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:37:57.593	362400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:47:57.593	363000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 05:57:57.593	363600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:07:57.593	364200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:17:57.593	364800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:27:57.593	365400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:37:57.593	366000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:47:57.593	366600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 06:57:57.593	367200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:07:57.593	367800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:17:57.593	368400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:27:57.593	369000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:37:57.593	369600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:47:57.593	370200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 07:57:57.593	370800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:07:57.593	371400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:17:57.593	372000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:27:57.593	372600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:37:57.593	373200	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:47:57.593	373800	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 08:57:57.593	374400	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 09:07:57.593	375000	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 09:17:57.593	375600	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-05 09:27:57.593	376200	-nan(ind)	-nan(ind)	-nan(ind)
