Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-02 13:57:57.593	133200	9742.99	5591.42	1073.51	11284.6	-0.275503	0.584776	-0.0342595	6.46519
2021-Feb-02 14:07:57.593	133800	9571.79	5938.79	1052.3	11313.5	-0.295098	0.573041	-0.0364487	6.46682
2021-Feb-02 14:17:57.593	134400	9388.99	6278.93	1029.8	11341.9	-0.314185	0.560698	-0.0385771	6.46852
2021-Feb-02 14:27:57.593	135000	9194.89	6611.49	1006.04	11369.7	-0.332751	0.547769	-0.0406432	6.4703
2021-Feb-02 14:37:57.593	135600	8989.8	6936.12	981.056	11396.9	-0.350785	0.534276	-0.0426457	6.47214
2021-Feb-02 14:47:57.593	136200	8774.07	7252.5	954.893	11423.4	-0.368274	0.520242	-0.0445832	6.47405
2021-Feb-02 14:57:57.593	136800	8548	7560.29	927.587	11449.3	-0.385208	0.505688	-0.0464548	6.47601
2021-Feb-02 15:07:57.593	137400	8311.94	7859.21	899.179	11474.5	-0.401578	0.490638	-0.0482593	6.47802
2021-Feb-02 15:17:57.593	138000	8066.23	8148.95	869.708	11498.9	-0.417375	0.475111	-0.0499957	6.48008
2021-Feb-02 15:27:57.593	138600	7811.22	8429.23	839.216	11522.6	-0.432589	0.459131	-0.0516631	6.48217
2021-Feb-02 15:37:57.593	139200	7547.26	8699.8	807.745	11545.6	-0.447214	0.442717	-0.0532608	6.4843
2021-Feb-02 15:47:57.593	139800	7274.7	8960.39	775.337	11567.7	-0.461243	0.42589	-0.0547881	6.48644
2021-Feb-02 15:57:57.593	140400	6993.9	9210.78	742.033	11588.9	-0.474669	0.408673	-0.0562441	6.48861
2021-Feb-02 16:07:57.593	141000	6705.24	9450.71	707.878	11609.4	-0.487486	0.391083	-0.0576284	6.49078
2021-Feb-02 16:17:57.593	141600	6409.06	9679.99	672.913	11628.9	-0.49969	0.373143	-0.0589404	6.49296
2021-Feb-02 16:27:57.593	142200	6105.75	9898.41	637.184	11647.5	-0.511275	0.354871	-0.0601796	6.49514
2021-Feb-02 16:37:57.593	142800	5795.67	10105.8	600.732	11665.2	-0.522238	0.336287	-0.0613455	6.4973
2021-Feb-02 16:47:57.593	143400	5479.21	10301.9	563.604	11682	-0.532573	0.31741	-0.0624378	6.49945
2021-Feb-02 16:57:57.593	144000	5156.73	10486.6	525.842	11697.7	-0.542279	0.298259	-0.0634562	6.50158
2021-Feb-02 17:07:57.593	144600	4828.62	10659.7	487.491	11712.5	-0.55135	0.278853	-0.0644003	6.50368
2021-Feb-02 17:17:57.593	145200	4495.25	10821.2	448.597	11726.3	-0.559786	0.259211	-0.0652698	6.50574
2021-Feb-02 17:27:57.593	145800	4157.02	10970.7	409.203	11739	-0.567583	0.23935	-0.0660646	6.50777
2021-Feb-02 17:37:57.593	146400	3814.3	11108.3	369.354	11750.8	-0.574739	0.219288	-0.0667844	6.50974
2021-Feb-02 17:47:57.593	147000	3467.48	11233.8	329.096	11761.4	-0.581252	0.199043	-0.067429	6.51167
2021-Feb-02 17:57:57.593	147600	3116.95	11347.1	288.474	11771	-0.58712	0.178634	-0.0679985	6.51353
2021-Feb-02 18:07:57.593	148200	2763.09	11448.2	247.533	11779.5	-0.592342	0.158076	-0.0684925	6.51534
2021-Feb-02 18:17:57.593	148800	2406.29	11536.8	206.318	11786.9	-0.596916	0.137388	-0.0689111	6.51708
2021-Feb-02 18:27:57.593	149400	2046.94	11613	164.875	11793.2	-0.600842	0.116586	-0.0692541	6.51875
2021-Feb-02 18:37:57.593	150000	1685.43	11676.7	123.248	11798.3	-0.604118	0.0956871	-0.0695216	6.52035
2021-Feb-02 18:47:57.593	150600	1322.15	11727.8	81.4835	11802.4	-0.606743	0.0747084	-0.0697136	6.52186
2021-Feb-02 18:57:57.593	151200	957.485	11766.3	39.6263	11805.3	-0.608718	0.0536664	-0.0698299	6.5233
2021-Feb-02 19:07:57.593	151800	591.835	11792.2	-2.27816	11807	-0.610041	0.0325777	-0.0698706	6.52465
2021-Feb-02 19:17:57.593	152400	225.587	11805.4	-44.1845	11807.6	-0.610712	0.0114588	-0.0698358	6.52591
2021-Feb-02 19:27:57.593	153000	-140.868	11805.9	-86.0473	11807.1	-0.610731	-0.00967366	-0.0697254	6.52709
2021-Feb-02 19:37:57.593	153600	-507.139	11793.8	-127.822	11805.4	-0.610097	-0.0308033	-0.0695396	6.52817
2021-Feb-02 19:47:57.593	154200	-872.834	11769	-169.462	11802.5	-0.608812	-0.0519136	-0.0692785	6.52917
2021-Feb-02 19:57:57.593	154800	-1237.56	11731.5	-210.923	11798.5	-0.606873	-0.0729881	-0.068942	6.53007
2021-Feb-02 20:07:57.593	155400	-1600.93	11681.4	-252.16	11793.3	-0.604283	-0.0940101	-0.0685304	6.53087
2021-Feb-02 20:17:57.593	156000	-1962.55	11618.7	-293.127	11786.9	-0.601041	-0.114963	-0.0680438	6.53159
2021-Feb-02 20:27:57.593	156600	-2322.03	11543.5	-333.78	11779.4	-0.597148	-0.13583	-0.0674822	6.53221
2021-Feb-02 20:37:57.593	157200	-2678.98	11455.7	-374.074	11770.8	-0.592605	-0.156595	-0.0668459	6.53273
2021-Feb-02 20:47:57.593	157800	-3033.01	11355.6	-413.964	11760.9	-0.587411	-0.17724	-0.066135	6.53317
2021-Feb-02 20:57:57.593	158400	-3383.72	11243.1	-453.406	11750	-0.581569	-0.197748	-0.0653497	6.53351
2021-Feb-02 21:07:57.593	159000	-3730.74	11118.3	-492.354	11737.9	-0.575078	-0.218103	-0.0644903	6.53377
2021-Feb-02 21:17:57.593	159600	-4073.67	10981.4	-530.764	11724.7	-0.567941	-0.238286	-0.0635569	6.53394
2021-Feb-02 21:27:57.593	160200	-4412.12	10832.4	-568.593	11710.3	-0.560159	-0.25828	-0.06255	6.53402
2021-Feb-02 21:37:57.593	160800	-4745.71	10671.5	-605.796	11694.9	-0.551733	-0.278066	-0.0614696	6.53403
2021-Feb-02 21:47:57.593	161400	-5074.05	10498.8	-642.328	11678.3	-0.542666	-0.297628	-0.0603163	6.53395
2021-Feb-02 21:57:57.593	162000	-5396.76	10314.4	-678.148	11660.7	-0.532959	-0.316945	-0.0590903	6.5338
2021-Feb-02 22:07:57.593	162600	-5713.46	10118.5	-713.21	11642	-0.522615	-0.336001	-0.0577921	6.53358
2021-Feb-02 22:17:57.593	163200	-6023.76	9911.29	-747.472	11622.3	-0.511636	-0.354774	-0.0564221	6.5333
2021-Feb-02 22:27:57.593	163800	-6327.28	9692.87	-780.891	11601.6	-0.500027	-0.373246	-0.0549807	6.53295
2021-Feb-02 22:37:57.593	164400	-6623.65	9463.47	-813.424	11579.8	-0.48779	-0.391398	-0.0534685	6.53254
2021-Feb-02 22:47:57.593	165000	-6912.49	9223.28	-845.028	11557	-0.474929	-0.409209	-0.0518861	6.53208
2021-Feb-02 22:57:57.593	165600	-7193.42	8972.5	-875.663	11533.3	-0.461448	-0.426659	-0.0502341	6.53157
2021-Feb-02 23:07:57.593	166200	-7466.09	8711.37	-905.286	11508.7	-0.447353	-0.443727	-0.0485132	6.53102
2021-Feb-02 23:17:57.593	166800	-7730.11	8440.13	-933.857	11483.1	-0.432649	-0.460391	-0.0467241	6.53042
2021-Feb-02 23:27:57.593	167400	-7985.13	8159	-961.334	11456.7	-0.417341	-0.476631	-0.0448678	6.5298
2021-Feb-02 23:37:57.593	168000	-8230.79	7868.27	-987.677	11429.4	-0.401436	-0.492424	-0.042945	6.52915
2021-Feb-02 23:47:57.593	168600	-8466.72	7568.2	-1012.85	11401.3	-0.384942	-0.507749	-0.0409568	6.52848
2021-Feb-02 23:57:57.593	169200	-8692.59	7259.09	-1036.81	11372.4	-0.367866	-0.522581	-0.0389043	6.5278
2021-Feb-03 00:07:57.593	169800	-8908.03	6941.22	-1059.51	11342.7	-0.350218	-0.5369	-0.0367886	6.52711
2021-Feb-03 00:17:57.593	170400	-9112.72	6614.93	-1080.94	11312.3	-0.332006	-0.55068	-0.034611	6.52641
2021-Feb-03 00:27:57.593	171000	-9306.32	6280.54	-1101.03	11281.2	-0.31324	-0.563899	-0.0323728	6.52572
2021-Feb-03 00:37:57.593	171600	-9488.49	5938.39	-1119.77	11249.4	-0.293934	-0.576532	-0.0300756	6.52503
2021-Feb-03 00:47:57.593	172200	-9658.92	5588.84	-1137.11	11217.1	-0.274098	-0.588556	-0.0277208	6.52436
2021-Feb-03 00:57:57.593	172800	-9817.3	5232.26	-1153.02	11184.2	-0.253746	-0.599945	-0.0253103	6.52371
2021-Feb-03 01:07:57.593	173400	-9963.31	4869.05	-1167.47	11150.7	-0.232893	-0.610675	-0.022846	6.52309
2021-Feb-03 01:17:57.593	174000	-10096.7	4499.61	-1180.42	11116.8	-0.211554	-0.620722	-0.0203297	6.5225
2021-Feb-03 01:27:57.593	174600	-10217.1	4124.35	-1191.85	11082.4	-0.189747	-0.63006	-0.0177636	6.52195
2021-Feb-03 01:37:57.593	175200	-10324.3	3743.7	-1201.73	11047.6	-0.16749	-0.638665	-0.0151501	6.52144
2021-Feb-03 01:47:57.593	175800	-10418	3358.12	-1210.02	11012.5	-0.144802	-0.64651	-0.0124916	6.52097
2021-Feb-03 01:57:57.593	176400	-10497.9	2968.06	-1216.71	10977.1	-0.121704	-0.653572	-0.00979064	6.52056
2021-Feb-03 02:07:57.593	177000	-10563.9	2574.01	-1221.77	10941.4	-0.0982204	-0.659826	-0.00705008	6.52021
2021-Feb-03 02:17:57.593	177600	-10615.7	2176.46	-1225.17	10905.6	-0.0743738	-0.665247	-0.00427286	6.51991
2021-Feb-03 02:27:57.593	178200	-10653.1	1775.9	-1226.89	10869.6	-0.0501902	-0.669812	-0.00146213	6.51968
2021-Feb-03 02:37:57.593	178800	-10675.9	1372.88	-1226.92	10833.5	-0.025697	-0.673496	0.00137878	6.51952
2021-Feb-03 02:47:57.593	179400	-10683.9	967.91	-1225.24	10797.4	-0.000923351	-0.676276	0.00424635	6.51943
2021-Feb-03 02:57:57.593	180000	-10676.9	561.55	-1221.83	10761.3	0.0241001	-0.67813	0.00713688	6.51942
2021-Feb-03 03:07:57.593	180600	-10654.9	154.362	-1216.68	10725.3	0.0493408	-0.679036	0.0100464	6.51948
2021-Feb-03 03:17:57.593	181200	-10617.7	-253.081	-1209.77	10689.4	0.0747645	-0.678974	0.0129709	6.51963
2021-Feb-03 03:27:57.593	181800	-10565.2	-660.191	-1201.12	10653.7	0.100335	-0.677925	0.0159061	6.51985
2021-Feb-03 03:37:57.593	182400	-10497.3	-1066.37	-1190.69	10618.3	0.126015	-0.675868	0.0188473	6.52016
2021-Feb-03 03:47:57.593	183000	-10413.9	-1471.01	-1178.51	10583.1	0.151765	-0.672789	0.0217901	6.52055
2021-Feb-03 03:57:57.593	183600	-10315.1	-1873.49	-1164.56	10548.4	0.177543	-0.668671	0.0247293	6.52102
2021-Feb-03 04:07:57.593	184200	-10200.9	-2273.19	-1148.84	10514.1	0.203307	-0.6635	0.0276602	6.52158
2021-Feb-03 04:17:57.593	184800	-10071.2	-2669.46	-1131.38	10480.2	0.229012	-0.657265	0.0305773	6.52221
2021-Feb-03 04:27:57.593	185400	-9926.1	-3061.67	-1112.16	10446.9	0.254612	-0.649955	0.0334753	6.52293
2021-Feb-03 04:37:57.593	186000	-9765.7	-3449.17	-1091.22	10414.2	0.280059	-0.641564	0.0363486	6.52374
2021-Feb-03 04:47:57.593	186600	-9590.08	-3831.32	-1068.56	10382.2	0.305304	-0.632085	0.0391915	6.52462
2021-Feb-03 04:57:57.593	187200	-9399.39	-4207.44	-1044.21	10350.9	0.330298	-0.621516	0.0419983	6.52557
2021-Feb-03 05:07:57.593	187800	-9193.79	-4576.9	-1018.19	10320.4	0.354989	-0.609856	0.044763	6.5266
2021-Feb-03 05:17:57.593	188400	-8973.48	-4939.04	-990.52	10290.7	0.379325	-0.597109	0.0474795	6.5277
2021-Feb-03 05:27:57.593	189000	-8738.68	-5293.2	-961.237	10261.9	0.403252	-0.58328	0.0501418	6.52886
2021-Feb-03 05:37:57.593	189600	-8489.67	-5638.74	-930.376	10234	0.426718	-0.568378	0.0527437	6.53009
2021-Feb-03 05:47:57.593	190200	-8226.73	-5975.03	-897.973	10207.2	0.449667	-0.552414	0.055279	6.53137
2021-Feb-03 05:57:57.593	190800	-7950.19	-6301.42	-864.071	10181.4	0.472046	-0.535404	0.0577417	6.53271
2021-Feb-03 06:07:57.593	191400	-7660.41	-6617.29	-828.714	10156.6	0.4938	-0.517366	0.0601254	6.53409
2021-Feb-03 06:17:57.593	192000	-7357.78	-6922.04	-791.953	10133.1	0.514877	-0.498323	0.0624243	6.53551
2021-Feb-03 06:27:57.593	192600	-7042.72	-7215.07	-753.839	10110.7	0.535221	-0.4783	0.0646322	6.53698
2021-Feb-03 06:37:57.593	193200	-6715.68	-7495.8	-714.43	10089.5	0.554782	-0.457325	0.0667434	6.53847
2021-Feb-03 06:47:57.593	193800	-6377.16	-7763.67	-673.784	10069.6	0.573507	-0.435432	0.0687521	6.53998
2021-Feb-03 06:57:57.593	194400	-6027.66	-8018.13	-631.966	10051	0.591347	-0.412656	0.0706527	6.54152
2021-Feb-03 07:07:57.593	195000	-5667.74	-8258.68	-589.041	10033.7	0.608254	-0.389036	0.07244	6.54306
2021-Feb-03 07:17:57.593	195600	-5297.96	-8484.81	-545.079	10017.9	0.62418	-0.364616	0.0741088	6.54461
2021-Feb-03 07:27:57.593	196200	-4918.94	-8696.06	-500.152	10003.4	0.639082	-0.339441	0.0756544	6.54615
2021-Feb-03 07:37:57.593	196800	-4531.29	-8891.99	-454.336	9990.32	0.652918	-0.31356	0.0770723	6.54769
2021-Feb-03 07:47:57.593	197400	-4135.67	-9072.19	-407.709	9978.71	0.665649	-0.287025	0.0783584	6.54921
2021-Feb-03 07:57:57.593	198000	-3732.75	-9236.29	-360.351	9968.57	0.677239	-0.25989	0.0795087	6.55071
2021-Feb-03 08:07:57.593	198600	-3323.23	-9383.94	-312.344	9959.91	0.687655	-0.232213	0.08052	6.55218
2021-Feb-03 08:17:57.593	199200	-2907.82	-9514.84	-263.773	9952.75	0.696869	-0.204052	0.0813892	6.55362
2021-Feb-03 08:27:57.593	199800	-2487.25	-9628.72	-214.724	9947.1	0.704853	-0.175468	0.0821138	6.55502
2021-Feb-03 08:37:57.593	200400	-2062.26	-9725.33	-165.284	9942.95	0.711586	-0.146525	0.0826915	6.55637
2021-Feb-03 08:47:57.593	201000	-1633.61	-9804.49	-115.541	9940.32	0.71705	-0.117287	0.0831207	6.55767
2021-Feb-03 08:57:57.593	201600	-1202.07	-9866.03	-65.5862	9939.2	0.721231	-0.0878195	0.0834003	6.55891
2021-Feb-03 09:07:57.593	202200	-768.406	-9909.83	-15.5083	9939.59	0.724117	-0.0581883	0.0835294	6.5601
2021-Feb-03 09:17:57.593	202800	-333.402	-9935.83	34.6019	9941.48	0.725704	-0.0284603	0.0835079	6.56122
2021-Feb-03 09:27:57.593	203400	102.164	-9943.98	84.6541	9944.87	0.725988	0.00129747	0.0833358	6.56227
2021-Feb-03 09:37:57.593	204000	537.51	-9934.28	134.558	9949.72	0.724973	0.0310184	0.083014	6.56324
2021-Feb-03 09:47:57.593	204600	971.859	-9906.78	184.225	9956.04	0.722664	0.0606363	0.0825434	6.56414
2021-Feb-03 09:57:57.593	205200	1404.44	-9861.55	233.565	9963.8	0.719071	0.0900856	0.0819258	6.56497
2021-Feb-03 10:07:57.593	205800	1834.48	-9798.73	282.491	9972.97	0.714209	0.119302	0.0811632	6.56571
2021-Feb-03 10:17:57.593	206400	2261.22	-9718.45	330.917	9983.54	0.708095	0.148222	0.0802581	6.56638
2021-Feb-03 10:27:57.593	207000	2683.93	-9620.93	378.758	9995.47	0.700751	0.176785	0.0792133	6.56696
2021-Feb-03 10:37:57.593	207600	3101.87	-9506.4	425.931	10008.7	0.6922	0.20493	0.078032	6.56747
2021-Feb-03 10:47:57.593	208200	3514.32	-9375.12	472.355	10023.3	0.682473	0.232601	0.076718	6.56789
2021-Feb-03 10:57:57.593	208800	3920.6	-9227.39	517.953	10039.1	0.671598	0.259743	0.0752751	6.56824
2021-Feb-03 11:07:57.593	209400	4320.01	-9063.55	562.647	10056.2	0.659612	0.286301	0.0737076	6.5685
2021-Feb-03 11:17:57.593	210000	4711.9	-8883.96	606.365	10074.4	0.646549	0.312227	0.0720202	6.56869
2021-Feb-03 11:27:57.593	210600	5095.65	-8689.02	649.036	10093.9	0.63245	0.337474	0.0702176	6.56881
2021-Feb-03 11:37:57.593	211200	5470.63	-8479.15	690.592	10114.4	0.617355	0.361996	0.0683048	6.56886
2021-Feb-03 11:47:57.593	211800	5836.27	-8254.79	730.969	10136	0.601308	0.385752	0.0662871	6.56884
2021-Feb-03 11:57:57.593	212400	6192.01	-8016.41	770.106	10158.6	0.584352	0.408704	0.0641699	6.56875
2021-Feb-03 12:07:57.593	213000	6537.31	-7764.52	807.944	10182.2	0.566534	0.430817	0.0619587	6.56862
2021-Feb-03 12:17:57.593	213600	6871.68	-7499.62	844.429	10206.7	0.547902	0.452058	0.0596593	6.56842
2021-Feb-03 12:27:57.593	214200	7194.63	-7222.24	879.51	10232.2	0.528503	0.472399	0.0572774	6.56818
2021-Feb-03 12:37:57.593	214800	7505.72	-6932.93	913.138	10258.4	0.508386	0.491813	0.0548187	6.5679
2021-Feb-03 12:47:57.593	215400	7804.55	-6632.27	945.27	10285.5	0.487601	0.510278	0.0522892	6.56758
2021-Feb-03 12:57:57.593	216000	8090.71	-6320.81	975.865	10313.3	0.466197	0.527773	0.0496947	6.56724
2021-Feb-03 13:07:57.593	216600	8363.86	-5999.15	1004.89	10341.8	0.444224	0.544283	0.0470411	6.56686
2021-Feb-03 13:17:57.593	217200	8623.67	-5667.88	1032.3	10371	0.421732	0.559792	0.0443341	6.56647
2021-Feb-03 13:27:57.593	217800	8869.84	-5327.61	1058.07	10400.8	0.398769	0.574289	0.0415796	6.56607
2021-Feb-03 13:37:57.593	218400	9102.1	-4978.95	1082.18	10431.2	0.375386	0.587767	0.0387833	6.56567
2021-Feb-03 13:47:57.593	219000	9320.22	-4622.51	1104.6	10462	0.35163	0.600218	0.0359509	6.56527
2021-Feb-03 13:57:57.593	219600	9523.99	-4258.91	1125.31	10493.4	0.327548	0.61164	0.0330877	6.56488
2021-Feb-03 14:07:57.593	220200	9713.22	-3888.76	1144.3	10525.1	0.303188	0.622031	0.0301993	6.5645
2021-Feb-03 14:17:57.593	220800	9887.76	-3512.69	1161.55	10557.3	0.278595	0.631392	0.0272909	6.56414
2021-Feb-03 14:27:57.593	221400	10047.5	-3131.31	1177.04	10589.7	0.253814	0.639727	0.0243677	6.56382
2021-Feb-03 14:37:57.593	222000	10192.3	-2745.24	1190.79	10622.5	0.228889	0.647041	0.0214348	6.56353
2021-Feb-03 14:47:57.593	222600	10322.1	-2355.08	1202.77	10655.5	0.203862	0.65334	0.0184969	6.56328
2021-Feb-03 14:57:57.593	223200	10436.9	-1961.45	1212.98	10688.7	0.178775	0.658634	0.0155589	6.56308
2021-Feb-03 15:07:57.593	223800	10536.7	-1564.93	1221.44	10722	0.153667	0.662932	0.0126252	6.56293
2021-Feb-03 15:17:57.593	224400	10621.3	-1166.14	1228.14	10755.5	0.128577	0.666247	0.0097002	6.56283
2021-Feb-03 15:27:57.593	225000	10691	-765.646	1233.09	10789	0.103542	0.668592	0.00678821	6.5628
2021-Feb-03 15:37:57.593	225600	10745.6	-364.034	1236.29	10822.6	0.0785973	0.669981	0.00389325	6.56284
2021-Feb-03 15:47:57.593	226200	10785.3	38.1279	1237.77	10856.2	0.0537782	0.67043	0.00101919	6.56295
2021-Feb-03 15:57:57.593	226800	10810.2	440.281	1237.53	10889.7	0.0291173	0.669955	-0.00183024	6.56313
2021-Feb-03 16:07:57.593	227400	10820.3	841.877	1235.58	10923.1	0.00464623	0.668573	-0.00465149	6.56339
2021-Feb-03 16:17:57.593	228000	10815.8	1242.38	1231.96	10956.4	-0.0196049	0.666304	-0.00744118	6.56373
2021-Feb-03 16:27:57.593	228600	10796.8	1641.25	1226.67	10989.5	-0.0436073	0.663166	-0.0101961	6.56416
2021-Feb-03 16:37:57.593	229200	10763.5	2037.99	1219.74	11022.4	-0.0673336	0.659179	-0.0129132	6.56467
2021-Feb-03 16:47:57.593	229800	10716.1	2432.09	1211.19	11055.1	-0.0907577	0.654363	-0.0155895	6.56527
2021-Feb-03 16:57:57.593	230400	10654.7	2823.05	1201.05	11087.6	-0.113855	0.648739	-0.0182224	6.56596
2021-Feb-03 17:07:57.593	231000	10579.5	3210.4	1189.34	11119.7	-0.136602	0.642328	-0.0208093	6.56674
2021-Feb-03 17:17:57.593	231600	10490.8	3593.68	1176.1	11151.5	-0.158976	0.635151	-0.0233476	6.56761
2021-Feb-03 17:27:57.593	232200	10388.8	3972.42	1161.35	11182.9	-0.180957	0.62723	-0.0258351	6.56856
2021-Feb-03 17:37:57.593	232800	10273.8	4346.19	1145.12	11213.9	-0.202525	0.618586	-0.0282697	6.56961
2021-Feb-03 17:47:57.593	233400	10145.9	4714.57	1127.45	11244.4	-0.223661	0.609243	-0.0306493	6.57075
2021-Feb-03 17:57:57.593	234000	10005.5	5077.14	1108.36	11274.5	-0.244347	0.599221	-0.0329721	6.57197
2021-Feb-03 18:07:57.593	234600	9852.76	5433.49	1087.9	11304.1	-0.264569	0.588543	-0.0352362	6.57328
2021-Feb-03 18:17:57.593	235200	9688.08	5783.25	1066.11	11333.2	-0.284309	0.577231	-0.0374399	6.57467
2021-Feb-03 18:27:57.593	235800	9511.7	6126.03	1043	11361.7	-0.303553	0.565308	-0.0395819	6.57614
2021-Feb-03 18:37:57.593	236400	9323.92	6461.49	1018.64	11389.6	-0.322289	0.552795	-0.0416606	6.57768
2021-Feb-03 18:47:57.593	237000	9125.06	6789.26	993.04	11417	-0.340504	0.539714	-0.0436747	6.5793
2021-Feb-03 18:57:57.593	237600	8915.43	7109.02	966.256	11443.6	-0.358185	0.526086	-0.045623	6.581
2021-Feb-03 19:07:57.593	238200	8695.35	7420.45	938.322	11469.6	-0.375323	0.511935	-0.0475043	6.58275
2021-Feb-03 19:17:57.593	238800	8465.16	7723.23	909.281	11495	-0.391907	0.49728	-0.0493177	6.58457
2021-Feb-03 19:27:57.593	239400	8225.19	8017.08	879.172	11519.6	-0.407928	0.482144	-0.0510622	6.58645
2021-Feb-03 19:37:57.593	240000	7975.77	8301.7	848.038	11543.4	-0.423377	0.466546	-0.0527368	6.58838
2021-Feb-03 19:47:57.593	240600	7717.26	8576.84	815.921	11566.5	-0.438247	0.450509	-0.0543408	6.59036
2021-Feb-03 19:57:57.593	241200	7450	8842.22	782.862	11588.8	-0.45253	0.434052	-0.0558736	6.59239
2021-Feb-03 20:07:57.593	241800	7174.35	9097.61	748.906	11610.3	-0.466219	0.417196	-0.0573343	6.59445
2021-Feb-03 20:17:57.593	242400	6890.67	9342.77	714.095	11630.9	-0.479309	0.399961	-0.0587225	6.59654
2021-Feb-03 20:27:57.593	243000	6599.31	9577.48	678.473	11650.7	-0.491794	0.382367	-0.0600375	6.59866
2021-Feb-03 20:37:57.593	243600	6300.65	9801.53	642.084	11669.6	-0.503668	0.364433	-0.061279	6.60081
2021-Feb-03 20:47:57.593	244200	5995.04	10014.7	604.973	11687.7	-0.514928	0.346178	-0.0624465	6.60297
2021-Feb-03 20:57:57.593	244800	5682.87	10216.9	567.184	11704.8	-0.525568	0.327623	-0.0635395	6.60514
2021-Feb-03 21:07:57.593	245400	5364.49	10407.8	528.761	11720.9	-0.535586	0.308784	-0.0645579	6.60732
2021-Feb-03 21:17:57.593	246000	5040.3	10587.4	489.75	11736.1	-0.544977	0.289682	-0.0655013	6.6095
2021-Feb-03 21:27:57.593	246600	4710.66	10755.4	450.196	11750.4	-0.553739	0.270333	-0.0663695	6.61167
2021-Feb-03 21:37:57.593	247200	4375.95	10911.7	410.143	11763.6	-0.561869	0.250757	-0.0671622	6.61383
2021-Feb-03 21:47:57.593	247800	4036.55	11056.2	369.638	11775.9	-0.569365	0.230971	-0.0678792	6.61597
2021-Feb-03 21:57:57.593	248400	3692.85	11188.8	328.724	11787.1	-0.576224	0.210993	-0.0685206	6.61809
2021-Feb-03 22:07:57.593	249000	3345.22	11309.4	287.449	11797.3	-0.582445	0.190841	-0.069086	6.62019
2021-Feb-03 22:17:57.593	249600	2994.06	11417.8	245.858	11806.4	-0.588025	0.17053	-0.0695755	6.62225
2021-Feb-03 22:27:57.593	250200	2639.73	11514	203.996	11814.5	-0.592964	0.15008	-0.0699889	6.62428
2021-Feb-03 22:37:57.593	250800	2282.64	11597.9	161.908	11821.5	-0.59726	0.129506	-0.0703263	6.62627
2021-Feb-03 22:47:57.593	251400	1923.16	11669.4	119.641	11827.4	-0.600913	0.108825	-0.0705876	6.62821
2021-Feb-03 22:57:57.593	252000	1561.68	11728.4	77.2397	11832.2	-0.60392	0.0880539	-0.0707729	6.6301
2021-Feb-03 23:07:57.593	252600	1198.6	11775	34.7502	11835.9	-0.606283	0.0672095	-0.0708821	6.63194
2021-Feb-03 23:17:57.593	253200	834.285	11809.1	-7.78215	11838.5	-0.607999	0.046308	-0.0709154	6.63372
2021-Feb-03 23:27:57.593	253800	469.138	11830.6	-50.3117	11840	-0.609069	0.0253658	-0.0708727	6.63544
2021-Feb-03 23:37:57.593	254400	103.543	11839.5	-92.7929	11840.3	-0.609493	0.00439916	-0.0707541	6.6371
2021-Feb-03 23:47:57.593	255000	-262.113	11835.9	-135.18	11839.5	-0.60927	-0.0165756	-0.0705599	6.63869
2021-Feb-03 23:57:57.593	255600	-627.441	11819.6	-177.429	11837.6	-0.608401	-0.0375423	-0.07029	6.64021
2021-Feb-04 00:07:57.593	256200	-992.054	11790.8	-219.492	11834.5	-0.606885	-0.0584846	-0.0699445	6.64166
2021-Feb-04 00:17:57.593	256800	-1355.56	11749.5	-261.326	11830.3	-0.604723	-0.0793864	-0.0695238	6.64303
2021-Feb-04 00:27:57.593	257400	-1717.58	11695.6	-302.885	11824.9	-0.601915	-0.100231	-0.0690278	6.64433
2021-Feb-04 00:37:57.593	258000	-2077.72	11629.2	-344.124	11818.4	-0.598462	-0.121003	-0.0684568	6.64556
2021-Feb-04 00:47:57.593	258600	-2435.59	11550.4	-384.999	11810.7	-0.594364	-0.141685	-0.067811	6.6467
2021-Feb-04 00:57:57.593	259200	-2790.82	11459.2	-425.463	11801.8	-0.589622	-0.16226	-0.0670905	6.64777
2021-Feb-04 01:07:57.593	259800	-3143	11355.7	-465.473	11791.8	-0.584237	-0.182713	-0.0662957	6.64876
2021-Feb-04 01:17:57.593	260400	-3491.76	11240	-504.984	11780.7	-0.57821	-0.203026	-0.0654268	6.64967
2021-Feb-04 01:27:57.593	261000	-3836.71	11112.1	-543.951	11768.4	-0.571542	-0.223183	-0.0644839	6.6505
2021-Feb-04 01:37:57.593	261600	-4177.47	10972.2	-582.331	11755	-0.564235	-0.243166	-0.0634675	6.65126
2021-Feb-04 01:47:57.593	262200	-4513.66	10820.3	-620.08	11740.4	-0.556289	-0.262957	-0.0623779	6.65193
2021-Feb-04 01:57:57.593	262800	-4844.88	10656.7	-657.153	11724.8	-0.547708	-0.28254	-0.0612153	6.65253
2021-Feb-04 02:07:57.593	263400	-5170.77	10481.4	-693.506	11708	-0.538492	-0.301897	-0.0599802	6.65306
2021-Feb-04 02:17:57.593	264000	-5490.94	10294.5	-729.097	11690.1	-0.528645	-0.321008	-0.058673	6.65351
2021-Feb-04 02:27:57.593	264600	-5805.01	10096.2	-763.883	11671.1	-0.518168	-0.339857	-0.0572942	6.6539
